3.000000000000000000e+02	1.020499999999999923e-03	8.940375494156927155e-04	7.832465847772828327e-04	6.861850634419329855e-04	6.011516046695515895e-04	5.266556663067880695e-04	4.613914172374420394e-04	4.042148476123430686e-04	3.541237156264349256e-04	3.102399793323248932e-04	2.717944055394873608e-04	2.381130860102090210e-04	2.086056245961542019e-04	1.827547882491676852e-04	1.601074405000193178e-04	1.402665984790358894e-04	1.228844742470084966e-04	1.076563784586293584e-04	9.431537949644430024e-05	8.262762445586683754e-05	7.238823996331537100e-05	6.341774097336365964e-05	5.555888459510554563e-05	4.867391379880199392e-05	4.264214268804666328e-05	3.735784100995154157e-05	3.272838082116425802e-05	2.867261282282924511e-05	2.511944390344657792e-05	2.200659095553390672e-05	1.927948912188052680e-05	1.689033533416223513e-05	1.479725037821038177e-05	1.296354479786932625e-05	1.135707576955182476e-05	9.949683674217010338e-06	8.716698490502992029e-06	7.636507356633772569e-06	6.690175720940484328e-06	5.861115440186175921e-06	5.134794007826094630e-06	4.498479815297625721e-06	3.941018981053060021e-06	3.452639835395792624e-06	3.024781633956154936e-06	2.649944497344200075e-06	2.321557946588150090e-06	2.033865729930620070e-06	1.781824922124185423e-06	1.561017527548961326e-06	1.367573037652932345e-06	1.198100585232925503e-06	1.049629506296082872e-06	9.195572676172008760e-07	8.056038472198649173e-07	7.057717681218054097e-07	6.183110847804013625e-07	5.416887084895921907e-07	4.745615340364397164e-07	4.157528965574621583e-07	3.642319459095635013e-07	3.190955770111662119e-07	2.795525994124932297e-07	2.449098686051274694e-07	2.145601359681012427e-07	1.879714043735612953e-07	1.646776028675795044e-07	1.442704169636269872e-07	1.263921313428134871e-07	1.107293595013772414e-07	9.700755043310190841e-08	8.498617605490408734e-08	7.445451501649893283e-08	6.522795898900985702e-08	5.714477668586158392e-08	5.006327889283162726e-08	4.385933481338710100e-08	3.842419619359434659e-08	3.366259108592728420e-08	2.949105383777076393e-08	2.583646203116782690e-08	2.263475472799300631e-08	1.982980955280760078e-08	1.737245892990885978e-08	1.521962823029936501e-08	1.333358072124912594e-08	1.168125608325515564e-08	1.023369089933425188e-08	8.965510958469834284e-09	7.854486473855861507e-09	6.881142419406964551e-09	6.028417154166555144e-09	5.281363350677695306e-09	4.626885984922826671e-09	4.053512795086933102e-09	3.551193185541088244e-09	3.111122051056208455e-09	2.725585433081249028e-09	2.387825302611535510e-09	2.091921099441055747e-09	0.000000000000000000e+00
3.010000000000000000e+02	1.930000000000000075e-03	1.690795397000799784e-03	1.481237862445125347e-03	1.297652932479544802e-03	1.136821557067877603e-03	9.959236559075902977e-04	8.724886700377006013e-04	7.643522420907220786e-04	6.696182656032300274e-04	5.866256379427978868e-04	5.139191338841141328e-04	4.502238891201544840e-04	3.944230462923085565e-04	3.455381715762013235e-04	3.027120984399553089e-04	2.651938977506370612e-04	2.323257106888485868e-04	2.035312135946345331e-04	1.783055124827951548e-04	1.562062900340822154e-04	1.368460498301544450e-04	1.198853218396721628e-04	1.050267100178637919e-04	9.200967764784549058e-05	8.060597898782620831e-05	7.061565712091178945e-05	6.186353783224060382e-05	5.419615803571876922e-05	4.747907489218714173e-05	4.159450843604471247e-05	3.643927637522037234e-05	3.192298485246764824e-05	2.796644344408216395e-05	2.450027660400898037e-05	2.146370720585738008e-05	1.880349085297229801e-05	1.647298227033793474e-05	1.443131740806382123e-05	1.264269691513565066e-05	1.107575841957905623e-05	9.703026608350834333e-06	8.500431464443459613e-06	7.446886213783302693e-06	6.523917581478504637e-06	5.715341874184688975e-06	5.006981208889843793e-06	4.386414912362920516e-06	3.842761732206681509e-06	3.366489040718072105e-06	2.949245686062049812e-06	2.583715559905793464e-06	2.263489313910908228e-06	1.982951975710395385e-06	1.737184493784859923e-06	1.521877484887359602e-06	1.333255671630415741e-06	1.168011685294256929e-06	1.023248073128848116e-06	8.964264932830024670e-07	7.853232065245948508e-07	6.879900843262662341e-07	6.027204496171209157e-07	5.280191512387974111e-07	4.625763473797036817e-07	4.052445382958788705e-07	3.550184456012365154e-07	3.110173853227718889e-07	2.724698256429875851e-07	2.386998585589502667e-07	2.091153482467436309e-07	1.831975483201103194e-07	1.604920059282249963e-07	1.406005932014859858e-07	1.231745263215826666e-07	1.079082498094745592e-07	9.453407879599571458e-08	8.281750533055986047e-08	7.255308642694292921e-08	6.356084174553177302e-08	5.568309774758624754e-08	4.878172298568098152e-08	4.273570605282774282e-08	3.743903372108828259e-08	3.279883206413150559e-08	2.873373796944860712e-08	2.517247248568436771e-08	2.205259098959810883e-08	1.931938825759264584e-08	1.692493924290619403e-08	1.482725873907976995e-08	1.298956519490984936e-08	1.137963577232919025e-08	9.969241338549123520e-09	8.733651485393256371e-09	7.651200896638390604e-09	6.702909459878035983e-09	5.872149461800457769e-09	5.144354031353846805e-09	4.506761718526223125e-09	3.948192730084735299e-09	0.000000000000000000e+00
3.020000000000000000e+02	2.920900000000000146e-03	2.558813513526915061e-03	2.241612721081842705e-03	1.963733411892929544e-03	1.720301137086494968e-03	1.507045704033907821e-03	1.320226270322382182e-03	1.156565723377777190e-03	1.013193194652705536e-03	8.875936999865961363e-04	7.775640227488295241e-04	6.811740658845063948e-04	5.967329949157272693e-04	5.227595779923141939e-04	4.579562027088777639e-04	4.011861139015191207e-04	3.514534731386063622e-04	3.078858901170989900e-04	2.697191195370931931e-04	2.362836550132135912e-04	2.069929848585512380e-04	1.813333037287593132e-04	1.588544996520352621e-04	1.391622583430395541e-04	1.219111462977484303e-04	1.067985513356278711e-04	9.355937429651904808e-05	8.196137877608116211e-05	7.180111732669200789e-05	6.290036266283373487e-05	5.510298126858251153e-05	4.827219456526048353e-05	4.228817959573731512e-05	3.704596713753492205e-05	3.245360037426763732e-05	2.843052182555998346e-05	2.490616023960586059e-05	2.181869266019728927e-05	1.911395995289236855e-05	1.674451676691199824e-05	1.466879926757246811e-05	1.285039603994596423e-05	1.125740937422933873e-05	9.861895728742030653e-06	8.639375555376241212e-06	7.568403889051605754e-06	6.630194168624357811e-06	5.808288690466414661e-06	5.088269913941257392e-06	4.457507554611701119e-06	3.904937028788640763e-06	3.420865362982643415e-06	2.996801163598942004e-06	2.625305664271338417e-06	2.299862237966464927e-06	2.014762084891248344e-06	1.765004090986131271e-06	1.546207100361395542e-06	1.354533062794347058e-06	1.186619708171170873e-06	1.039521566875194301e-06	9.106583015245023431e-07	7.977694437147331975e-07	6.988747417768867109e-07	6.122394239862143370e-07	5.363437678831384712e-07	4.698564419032892298e-07	4.116111516860590580e-07	3.605861814004808222e-07	3.158864712104548798e-07	2.767279164893157676e-07	2.424236133667734716e-07	2.123718093330562263e-07	1.860453475345224020e-07	1.629824195967499921e-07	1.427784647647908643e-07	1.250790732585070751e-07	1.095737693564623096e-07	9.599056515368449266e-08	8.409118945747340815e-08	7.366690812843114988e-08	6.453486254879499326e-08	5.653486198892768989e-08	4.952657360493238580e-08	4.338706077544133470e-08	3.800862659605355091e-08	3.329692470285880680e-08	2.916930428585821326e-08	2.555336026116352411e-08	2.238566316966923371e-08	1.961064652258258744e-08	1.717963207606690458e-08	1.504997593675251774e-08	1.318432051943486365e-08	1.154993923509878846e-08	1.011816241404551571e-08	8.863874393892214653e-09	7.765072950562014278e-09	6.802483343976305031e-09	5.959220208192105294e-09	0.000000000000000000e+00
3.030000000000000000e+02	7.094500000000000112e-03	6.214725371954437673e-03	5.444049820116177510e-03	4.768944188210585793e-03	4.177557043330323849e-03	3.659506624846279189e-03	3.205698593314189760e-03	2.808166379971575866e-03	2.459931334171371834e-03	2.154880213650088583e-03	1.887657866980591535e-03	1.653573224257336638e-03	1.448516945687021700e-03	1.268889282411315728e-03	1.111536883163389200e-03	9.736974374034349086e-04	8.529511831472471640e-04	7.471784282111148222e-04	6.545223391614138440e-04	5.733563447314689743e-04	5.022555814749052891e-04	4.399718803859078856e-04	3.854118553782230595e-04	3.376177089676617215e-04	2.957504182031796118e-04	2.590750056767124050e-04	2.269476370453596273e-04	1.988043185638033639e-04	1.741509962129229503e-04	1.525548826154899751e-04	1.336368594835458500e-04	1.170648222229476483e-04	1.025478498600731364e-04	8.983109794414984831e-05	7.869132477046049347e-05	6.893297238758016123e-05	6.038473359099709480e-05	5.289654463692709335e-05	4.633695088361845197e-05	4.059079911416309553e-05	3.555721602969838741e-05	3.114783742558764677e-05	2.728525696388915605e-05	2.390166731042052094e-05	2.093766978167374001e-05	1.834123160501396506e-05	1.606677248693674770e-05	1.407436445415256450e-05	1.232903092076335919e-05	1.080013267670431943e-05	9.460830018519778757e-06	8.287611580216085029e-06	7.259881592849714522e-06	6.359598327220824484e-06	5.570957372558771178e-06	4.880114191178750631e-06	4.274941078575446731e-06	3.744814262405115089e-06	3.280427402893216200e-06	2.873628220680110903e-06	2.517275384117975685e-06	2.205113143685154995e-06	1.931661512733855587e-06	1.692120066701667074e-06	1.482283671988737891e-06	1.298468665126815954e-06	1.137448186320592648e-06	9.963955321460468969e-07	8.728345329663952850e-07	7.645960839445001116e-07	6.697800665567535194e-07	5.867219921431511905e-07	5.139637819234185724e-07	4.502281705243683005e-07	3.943962836741730054e-07	3.454879964415281413e-07	3.026447272099328909e-07	2.651143653364999068e-07	2.322380679013804303e-07	2.034386937656478222e-07	1.782106718983212466e-07	1.561111261117122319e-07	1.367521004004282594e-07	1.197937484003949156e-07	1.049383674093257775e-07	9.192517223626941105e-08	8.052571713553103702e-08	7.053988545732774065e-08	6.179237661377315208e-08	5.412962868912254325e-08	4.741712267090889638e-08	4.153702097793690936e-08	3.638609882965503784e-08	3.187393214223682602e-08	2.792131014001172242e-08	2.445884481575020146e-08	2.142575282897159401e-08	1.876878845858539070e-08	1.644130887792183045e-08	1.440245534311938850e-08	0.000000000000000000e+00
3.040000000000000000e+02	9.470100000000000393e-03	8.295315643332646857e-03	7.266265575075165489e-03	6.364871172799707079e-03	5.575296502415225293e-03	4.883670108309606621e-03	4.277841315966751136e-03	3.747166765718810098e-03	3.282323427402397513e-03	2.875144810911007664e-03	2.518477495147545663e-03	2.206055454839827863e-03	1.932389977359493752e-03	1.692673235574009526e-03	1.482693822674266155e-03	1.298762765071384898e-03	1.137648713537831903e-03	9.965211740137524046e-04	8.729007807423887298e-04	7.646157381199371978e-04	6.697636660188017186e-04	5.866781782728366880e-04	5.138996071666148985e-04	4.501493596088449291e-04	3.943074544724368882e-04	3.453928464713025320e-04	3.025461908985740207e-04	2.650147464326296754e-04	2.321391507794455912e-04	2.033418368222819096e-04	1.781168857705693598e-04	1.560211390454480367e-04	1.366664127532215710e-04	1.197126779685489989e-04	1.048620870167947029e-04	9.185374080769219765e-05	8.045910529146174390e-05	7.047799651247730918e-05	6.173506372484941700e-05	5.407670878437196926e-05	4.736838769590024300e-05	4.149224690903445940e-05	3.634505283592932861e-05	3.183637821645344087e-05	2.788701346828450071e-05	2.442757511212011949e-05	2.139728682445308274e-05	1.874291170312468869e-05	1.641781698741648574e-05	1.438115480143699562e-05	1.259714452788764342e-05	1.103444420476115102e-05	9.665599901504355398e-06	8.466563401140812532e-06	7.416269714865841820e-06	6.496267006779315966e-06	5.690392427176289081e-06	4.984488159349650350e-06	4.366152691340061949e-06	3.824522942910015752e-06	3.350083420091239752e-06	2.934499044482342434e-06	2.570468720397781313e-06	2.251597067297387994e-06	1.972282064057816244e-06	1.727616631191141312e-06	1.513302421980920453e-06	1.325574307995850850e-06	1.161134232322554455e-06	1.017093268433738156e-06	8.909208667666339608e-07	7.804003973623033456e-07	6.835902075271143786e-07	5.987895103672283282e-07	5.245085049168185649e-07	4.594422029226198220e-07	4.024475024668397191e-07	3.525231056518234809e-07	3.087919275350600221e-07	2.704856872700846149e-07	2.369314107463610938e-07	2.075396076029990176e-07	1.817939149069470276e-07	1.592420255530861528e-07	1.394877420139696927e-07	1.221840158373861740e-07	1.070268506078152469e-07	9.374996125739312272e-08	8.212009589975619276e-08	7.193293799951683362e-08	6.300951688559467571e-08	5.519306354736548223e-08	4.834625647542407917e-08	4.234880916116600400e-08	3.709535687174670510e-08	3.249360557472556885e-08	2.846271049221246861e-08	2.493185579853414815e-08	2.183901050917037532e-08	1.912983870409256519e-08	0.000000000000000000e+00
3.050000000000000000e+02	1.646299999999999847e-02	1.441994351138475329e-02	1.263043010821401219e-02	1.106299512148085397e-02	9.690078644140134867e-03	8.487540950578664409e-03	7.434238052475805082e-03	6.511649928135098721e-03	5.703554888514894040e-03	4.995744354398782769e-03	4.375773029687769940e-03	3.832740078159421922e-03	3.357097456167117827e-03	2.940482031230230980e-03	2.575568534688807421e-03	2.255940762917609844e-03	1.975978762455333441e-03	1.730760015446873188e-03	1.515972887961326409e-03	1.327840819364218671e-03	1.163055919780288470e-03	1.018720808103832634e-03	8.922976679055756935e-04	7.815636254958849977e-04	6.845716655654336333e-04	5.996163971905565677e-04	5.252040682735749800e-04	4.600263011877794590e-04	4.029370878259765478e-04	3.529326395609828698e-04	3.091337378238040706e-04	2.707702749731201583e-04	2.371677136411657347e-04	2.077352264732968648e-04	1.819553077245739331e-04	1.593746740560642158e-04	1.395962945413232125e-04	1.222724097481934754e-04	1.070984171517851981e-04	9.380751536703294923e-05	8.216601303140208762e-05	7.196921985473615693e-05	6.303784758936559587e-05	5.521485763942981487e-05	4.836269988153612376e-05	4.236089414747040786e-05	3.710391184463778782e-05	3.249932046717347032e-05	2.846615837302022881e-05	2.493351125099216374e-05	2.183926524811901363e-05	1.912901483374985546e-05	1.675510619760153593e-05	1.467579936200369578e-05	1.285453427592234799e-05	1.125928798663423643e-05	9.862011586325623261e-06	8.638137033556307008e-06	7.566145178125656123e-06	6.627187394005219903e-06	5.804754167582850323e-06	5.084384814069126514e-06	4.453413218065912596e-06	3.900745127702406827e-06	3.416663086544250400e-06	2.992655573431429713e-06	2.621267346043366949e-06	2.295968356811198481e-06	2.011038936350872061e-06	1.761469225619561248e-06	1.542871088530444457e-06	1.351400956202253645e-06	1.183692246228990091e-06	1.036796168710815904e-06	9.081298782500226330e-07	7.954310602785661110e-07	6.967181532173844725e-07	6.102555070613499283e-07	5.345228657799988273e-07	4.681886369489819263e-07	4.100864786172957715e-07	3.591947917417289552e-07	3.146187576079298251e-07	2.755746044055395729e-07	2.413758263196310667e-07	2.114211128313731150e-07	1.851837759911620653e-07	1.622024897659897208e-07	1.420731786327846866e-07	1.244419127964301620e-07	1.089986851104411495e-07	9.547196028110156513e-08	8.362390051476965192e-08	7.324618366182581347e-08	6.415634032849667304e-08	5.619454555269990875e-08	4.922080863256209355e-08	4.311251169690960212e-08	3.776225373889040676e-08	3.307596220478505030e-08	0.000000000000000000e+00
3.060000000000000000e+02	1.857699999999999976e-02	1.627053228973844232e-02	1.425042907850682453e-02	1.248113616108483155e-02	1.093151364168341855e-02	9.574287865787066074e-03	8.385571398586390973e-03	7.344442601529151647e-03	6.432577407456029940e-03	5.633926813492777519e-03	4.934434415511516382e-03	4.321789012713396667e-03	3.785207928125646284e-03	3.315247231412083839e-03	2.903635523882020127e-03	2.543128360281746679e-03	2.227380745164113732e-03	1.950835459747772994e-03	1.708625253797323726e-03	1.496487181082623193e-03	1.310687570704875985e-03	1.147956313770389552e-03	1.005429308844820770e-03	8.805980532168302625e-04	7.712654927676831397e-04	6.755073533960073316e-04	5.916382734233452878e-04	5.181821409043246189e-04	4.538461137723859805e-04	3.974978655706471863e-04	3.481456562883848108e-04	3.049208775460162963e-04	2.670627649204846310e-04	2.339050083450272153e-04	2.048640249237930868e-04	1.794286877605832703e-04	1.571513300271286590e-04	1.376398659407729189e-04	1.205508899792547510e-04	1.055836328774382359e-04	9.247466803037355447e-05	8.099327513436167954e-05	7.093737946521511150e-05	6.212999532422940887e-05	5.441611105583106446e-05	4.765996081261198635e-05	4.174263505029182045e-05	3.655998769685854586e-05	3.202080316166103387e-05	2.804519092346261701e-05	2.456317944189472175e-05	2.151348464488276390e-05	1.884243131718560800e-05	1.650300840627913590e-05	1.445404161878609401e-05	1.265946874499018384e-05	1.108770495700584012e-05	9.711086909730120295e-06	8.505385860645976840e-06	7.449381239291866815e-06	6.524487161138513893e-06	5.714425312444854291e-06	5.004938448804039947e-06	4.383539464898505919e-06	3.839291619043657785e-06	3.362616044429778555e-06	2.945123159223084995e-06	2.579465008311120442e-06	2.259205937878909918e-06	1.978709326663488059e-06	1.733038380335085664e-06	1.517869242967003017e-06	1.329414896339317762e-06	1.164358507689516334e-06	1.019795052817674372e-06	8.931801871015496136e-07	7.822854645416582029e-07	6.851591166828931541e-07	6.000917011141549993e-07	5.255860149530034162e-07	4.603307437868219695e-07	4.031773822868492631e-07	3.531200202933956375e-07	3.092776386034760700e-07	2.708786028633214027e-07	2.372470826552675863e-07	2.077911567523695189e-07	1.819923951909100126e-07	1.593967348032803826e-07	1.396064876188646441e-07	1.222733414792329429e-07	1.070922296771314132e-07	9.379596172373644164e-08	8.215052074463728964e-08	7.195094473781818884e-08	6.301771920298534649e-08	5.519361765181898918e-08	4.834093439152706473e-08	4.233906087815416072e-08	3.708236298300094941e-08	0.000000000000000000e+00
3.070000000000000000e+02	2.784899999999999876e-02	2.438975199591194437e-02	2.136019255348812346e-02	1.870694814767138309e-02	1.638327501605405662e-02	1.434823564660773348e-02	1.256597755753046351e-02	1.100510166305301157e-02	9.638109097334235029e-03	8.440916750817791317e-03	7.392432983970153616e-03	6.474186043499995102e-03	5.669998634649692053e-03	4.965702916308138530e-03	4.348890897846680037e-03	3.808695840272876849e-03	3.335600810518041769e-03	2.921271016047179668e-03	2.558406965931860587e-03	2.240615871438530332e-03	1.962299020521019594e-03	1.718553142027671359e-03	1.505084021898456855e-03	1.318130849478008374e-03	1.154399961109173547e-03	1.011006813729152043e-03	8.854251661830281816e-04	7.754425729521049158e-04	6.791214062039463255e-04	5.947647194667395618e-04	5.208863515283102853e-04	4.561847438626483392e-04	3.995200103101948061e-04	3.498938550350043798e-04	3.064319849616618948e-04	2.683687068415363682e-04	2.350334375858619657e-04	2.058388902102706688e-04	1.802707272556373377e-04	1.578784994034858997e-04	1.382677096462262185e-04	1.210928632020618977e-04	1.060513807308406718e-04	9.287826761640405424e-05	8.134144540105694434e-05	7.123766312330033924e-05	6.238891652646829907e-05	5.463931205336692795e-05	4.785232037806964991e-05	4.190837108873001561e-05	3.670274614552667335e-05	3.214373500155509589e-05	2.815101888434927638e-05	2.465425577297255611e-05	2.159184114139037265e-05	1.890982263541382370e-05	1.656094956244122382e-05	1.450384044830147695e-05	1.270225399555996290e-05	1.112445059933171082e-05	9.742633172051938533e-06	8.532457425885739047e-06	7.472602985135195312e-06	6.544397772679762087e-06	5.731489053045286708e-06	5.019555336674881076e-06	4.396054069850143541e-06	3.850000665168019746e-06	3.371774979623835562e-06	2.952951830911214225e-06	2.586152566045405198e-06	2.264915067307218672e-06	1.983579905326125688e-06	1.737190633594699582e-06	1.521406467844298313e-06	1.332425811903434832e-06	1.166919282748981749e-06	1.021971054813284558e-06	8.950274901754642403e-07	7.838521496248743978e-07	6.864863920001836899e-07	6.012148676596240435e-07	5.265352981605544519e-07	4.611320097392886978e-07	4.038527543149744334e-07	3.536884096595270488e-07	3.097552010996578181e-07	2.712791315402528096e-07	2.375823455037210410e-07	2.080711869525951402e-07	1.822257405030279492e-07	1.595906717706294245e-07	1.397672054776340300e-07	1.224060999950147444e-07	1.072014945479266085e-07	9.388552068709960433e-08	8.222358309330388698e-08	7.201022657405783296e-08	6.306551643903558129e-08	5.523186848512282643e-08	0.000000000000000000e+00
3.080000000000000000e+02	3.783700000000000258e-02	3.313496453437408951e-02	2.901725492756372302e-02	2.541125651900826357e-02	2.225337853242120509e-02	1.948793267018469541e-02	1.706615106575151350e-02	1.494532627591899435e-02	1.308805814697848631e-02	1.146159427343494339e-02	1.003725241847006761e-02	8.789914710694988337e-03	7.697584697493233680e-03	6.740999443713269375e-03	5.903289835179180954e-03	5.169683096566671764e-03	4.527242277630095894e-03	3.964638113692738747e-03	3.471949237223793342e-03	3.040487217288833331e-03	2.662643341493333305e-03	2.331754438461530222e-03	2.041985374667446441e-03	1.788226153482474091e-03	1.566001801809921217e-03	1.371393455182431725e-03	1.200969249680011773e-03	1.051723801966885545e-03	9.210252101945142584e-04	8.065686411464882428e-04	7.063356851475321259e-04	6.185587619717817414e-04	5.416899500584437376e-04	4.743736893467613612e-04	4.154228763523831118e-04	3.637979299284794491e-04	3.185884585421381449e-04	2.789972057735723475e-04	2.443259909214999547e-04	2.139633967811850948e-04	1.873739874725475075e-04	1.640888661777392123e-04	1.436974062765294848e-04	1.258400100603733528e-04	1.102017673271070707e-04	9.650690202735519470e-05	8.451390903080911786e-05	7.401129525060599380e-05	6.481385002172263714e-05	5.675937896255045073e-05	4.970584372220864135e-05	4.352885717383839285e-05	3.811948988231018536e-05	3.338234916401353872e-05	2.923389686348496015e-05	2.560097618133372682e-05	2.241952157448658987e-05	1.963342897820250166e-05	1.719356642653731957e-05	1.505690762382636790e-05	1.318577318795976315e-05	1.154716618498685638e-05	1.011219023738835824e-05	8.855539944517462817e-06	7.755054628916649561e-06	6.791327538950943814e-06	5.947363616155023289e-06	5.208279792116797514e-06	4.561042529716609825e-06	3.994237980334904058e-06	3.497870703814965262e-06	3.063187401663319644e-06	2.682522555071904116e-06	2.349163245631686962e-06	2.057230774888629896e-06	1.801576995135916939e-06	1.577693523264869382e-06	1.381632236686131498e-06	1.209935649288866703e-06	1.059575939637433217e-06	9.279015561847503501e-07	8.125904579002612016e-07	7.116091657239212539e-07	6.231769027300692224e-07	5.457341906229873951e-07	4.779153487720487138e-07	4.185244108146750986e-07	3.665140341230561391e-07	3.209670302089976185e-07	2.810801903607182192e-07	2.461501212812203708e-07	2.155608409436558309e-07	1.887729159200750352e-07	1.653139486233602032e-07	1.447702467075183732e-07	1.267795277185352226e-07	1.110245303443284542e-07	9.722741959999111520e-08	8.514488728531370393e-08	7.456386131252871807e-08	0.000000000000000000e+00
3.090000000000000000e+02	4.053400000000000059e-02	3.549457915396690005e-02	3.108168819552033571e-02	2.721743331264655022e-02	2.383360490165165740e-02	2.087047357048522553e-02	1.827573582988015199e-02	1.600359086225563651e-02	1.401393207203912618e-02	1.227163914711866879e-02	1.074595813530178183e-02	9.409958593247239045e-03	8.240058225775032108e-03	7.215606624761135464e-03	6.318520760015593207e-03	5.532965788038598717e-03	4.845075544474436793e-03	4.242707786556896080e-03	3.715229865226609991e-03	3.253331043727924858e-03	2.848858149841084972e-03	2.494671660777571937e-03	2.184519680431923263e-03	1.912927584509037989e-03	1.675101385606226441e-03	1.466843112506040301e-03	1.284476710003868089e-03	1.124783151296671231e-03	9.849436175740867647e-04	8.624897418507409142e-04	7.552600387725266415e-04	6.613617513208549896e-04	5.791374409548591829e-04	5.071357314599616401e-04	4.440856900900605497e-04	3.888743937939916550e-04	3.405272845382082358e-04	2.981909669691331180e-04	2.611181447694238956e-04	2.286544298133738942e-04	2.002267912842544729e-04	1.753334408640593262e-04	1.535349754548460315e-04	1.344466210880839374e-04	1.177314411159616984e-04	1.030943887995533834e-04	9.027709931355364060e-05	7.905332923904527802e-05	6.922496304484874205e-05	6.061851606616217670e-05	5.308207225308156715e-05	4.648260263590049153e-05	4.070361717428234917e-05	3.564310854209630850e-05	3.121175155279198122e-05	2.733132644260434567e-05	2.393333818029132602e-05	2.095780743225461828e-05	1.835221184185517070e-05	1.607055893499522838e-05	1.407257428742976859e-05	1.232299062380360555e-05	1.079092529999971219e-05	9.449335180475252003e-06	8.274539288393522549e-06	7.245800802646984401e-06	6.344961023423060755e-06	5.556118845283581241e-06	4.865350080001117455e-06	4.260461674800386637e-06	3.730776487606563968e-06	3.266944820277046654e-06	2.860779383109632384e-06	2.505110777515702010e-06	2.193660945921612879e-06	1.920932355108812661e-06	1.682110956920753076e-06	1.472981213454845104e-06	1.289851686813024363e-06	1.129489879964047765e-06	9.890651785658557877e-07	8.660988865899767007e-07	7.584204738054617941e-07	6.641292628281689691e-07	5.815608794572502356e-07	5.092578740994211400e-07	4.459439957073769288e-07	3.905016641306500779e-07	3.419522432338569543e-07	2.994387665747436287e-07	2.622108107256495163e-07	2.296112492309514016e-07	2.010646533889876977e-07	1.760671351157138303e-07	1.541774526021831084e-07	1.350092217680261037e-07	1.182240960319897919e-07	1.035257940127704814e-07	9.065486974055266184e-08	7.938413306603346835e-08	0.000000000000000000e+00
