2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02	2.981499999999999773e+02
2.986068920467121188e+02	2.986144179687341307e+02	2.986158572153075283e+02	2.986124566054450042e+02	2.986052383725381105e+02	2.985950666523729069e+02	2.985826421804058555e+02	2.985685592691160650e+02	2.985532920142983357e+02	2.985372446417397327e+02	2.985207316888114519e+02	2.985040237221098209e+02	2.984873232331932513e+02	2.984708071170790049e+02	2.984545995149275086e+02	2.984388120163029612e+02	2.984235143290017618e+02	2.984087728692871906e+02	2.983946198929458546e+02	2.983810909282586294e+02	2.983681928302831352e+02	2.983559403640905998e+02	2.983443235237228350e+02	2.983333434694627044e+02	2.983229793682961031e+02	2.983132238156696872e+02	2.983040493947548271e+02	2.982954436612177460e+02	2.982873755765866690e+02	2.982798300976952532e+02	2.982727746097299928e+02	2.982661931357934009e+02	2.982600528740823620e+02	2.982543380243575939e+02	2.982490165186027866e+02	2.982440734479153548e+02	2.982394780651138149e+02	2.982352167861528187e+02	2.982312605352234982e+02	2.982275972881649864e+02	2.982241998247442325e+02	2.982210577769257611e+02	2.982181458486007841e+02	2.982154553284446479e+02	2.982129628339454257e+02	2.982106612465397575e+02	2.982085290340580173e+02	2.982065605646060931e+02	2.982047360592777636e+02	2.982030512406442995e+02	2.982014879656287007e+02	2.982000431643350566e+02	2.981987002012201629e+02	2.981974570602359904e+02	2.981962984807985322e+02	2.981952233457492980e+02	2.981942176370540665e+02	2.981932809838585854e+02	2.981924004813118927e+02	2.981915763569526234e+02	2.981907966945181556e+02	2.981900621780224583e+02	2.981893617608583327e+02	2.981886964481931841e+02	2.981880559500906998e+02	2.981874414642310853e+02	2.981868433501624054e+02	2.981862628758370306e+02	2.981856909484450284e+02	2.981851287898333567e+02	2.981845677576729940e+02	2.981840089164841743e+02	2.981834439811423749e+02	2.981828737519635411e+02	2.981822902107620621e+02	2.981816937902465838e+02	2.981810766510096187e+02	2.981804387573382087e+02	2.981797723616397207e+02	2.981790768606822439e+02	2.981783445120447595e+02	2.981775740467629703e+02	2.981767576404387228e+02	2.981758932602721188e+02	2.981749729114796992e+02	2.981739936987377178e+02	2.981729473665443493e+02	2.981718300571802160e+02	2.981706331616063039e+02	2.981693517581652486e+02	2.981679767885373167e+02	2.981665021635532753e+02	2.981649182766442436e+02	2.981632177653057738e+02	2.981613903723772978e+02	2.981594273538909761e+02	2.981573176963992751e+02	2.981550511641574417e+02	2.981526158785927123e+02	2.981499999999999773e+02
2.989384199196806549e+02	2.989460598075046391e+02	2.989469300196548716e+02	2.989422637273295891e+02	2.989331017868525464e+02	2.989203226466448200e+02	2.989046671098596448e+02	2.988867597788322996e+02	2.988671263610986557e+02	2.988462092133565307e+02	2.988243793601038760e+02	2.988019479203911146e+02	2.987791743590854594e+02	2.987562750390498536e+02	2.987334287735754970e+02	2.987107833707161717e+02	2.986884592408636649e+02	2.986665545382026039e+02	2.986451473577498632e+02	2.986242998963451214e+02	2.986040596197337891e+02	2.985844627380149063e+02	2.985655346154566701e+02	2.985472927661592166e+02	2.985297467033526573e+02	2.985129005985933190e+02	2.984967527136665808e+02	2.984812978228600286e+02	2.984665263325727551e+02	2.984524265354907016e+02	2.984389834959263794e+02	2.984261811831511295e+02	2.984140011811027762e+02	2.984024247329751915e+02	2.983914313199672961e+02	2.983810006385852489e+02	2.983711110829718791e+02	2.983617416689048696e+02	2.983528704468304795e+02	2.983444763813027976e+02	2.983365377163672747e+02	2.983290338155222798e+02	2.983219434970054067e+02	2.983152468368077734e+02	2.983089234883200902e+02	2.983029544491650995e+02	2.982973203772877469e+02	2.982920033211586315e+02	2.982869850425487357e+02	2.982822487088398589e+02	2.982777772312651337e+02	2.982735549175231995e+02	2.982695658330989659e+02	2.982657954120334125e+02	2.982622288479896042e+02	2.982588526608254824e+02	2.982556531232859243e+02	2.982526177809210708e+02	2.982497339196287385e+02	2.982469900364252453e+02	2.982443743525076343e+02	2.982418762323974875e+02	2.982394847467181762e+02	2.982371900372815503e+02	2.982349819333644518e+02	2.982328512603839954e+02	2.982307885130994691e+02	2.982287851056157137e+02	2.982268321046224742e+02	2.982249214185731034e+02	2.982230445937939862e+02	2.982211939408060175e+02	2.982193613958879155e+02	2.982175395826337763e+02	2.982157207413317224e+02	2.982138977239840756e+02	2.982120629936632668e+02	2.982102095513581048e+02	2.982083300072861789e+02	2.982064174380736858e+02	2.982044645318359812e+02	2.982024643743447427e+02	2.982004096695356452e+02	2.981982934534659648e+02	2.981961083917649944e+02	2.981938474203368514e+02	2.981915031211383393e+02	2.981890682887332105e+02	2.981865353856557022e+02	2.981838970340800188e+02	2.981811455519059564e+02	2.981782733689620954e+02	2.981752726448348767e+02	2.981721356091788380e+02	2.981688542621959641e+02	2.981654206387809722e+02	2.981618265924448679e+02	2.981580639831747703e+02	2.981541245454808404e+02	2.981499999999999773e+02
2.992060719492961312e+02	2.992139381679813255e+02	2.992146996374209493e+02	2.992096003260559769e+02	2.991996765681254828e+02	2.991858210201202155e+02	2.991687732297354501e+02	2.991491751350740742e+02	2.991275540628084855e+02	2.991043723399105261e+02	2.990800049452704457e+02	2.990547850128445475e+02	2.990289777029507263e+02	2.990028228261629124e+02	2.989765060431950019e+02	2.989501994563380549e+02	2.989240309285471540e+02	2.988981232224703035e+02	2.988725620074790754e+02	2.988474339399883206e+02	2.988227937722782031e+02	2.987987016373782012e+02	2.987751895652299368e+02	2.987522981439550449e+02	2.987300426730735694e+02	2.987084493087272676e+02	2.986875210304811503e+02	2.986672733328628624e+02	2.986477001448994315e+02	2.986288090984761538e+02	2.986105875134381336e+02	2.985930372507982611e+02	2.985761408576422014e+02	2.985598959973594901e+02	2.985442818354069914e+02	2.985292930275616641e+02	2.985149064181902077e+02	2.985011145596776601e+02	2.984878927880731112e+02	2.984752322413824004e+02	2.984631073725139458e+02	2.984515084303619119e+02	2.984404094662979787e+02	2.984298002394465357e+02	2.984196547701556597e+02	2.984099626292482981e+02	2.984006980896771779e+02	2.983918507585894986e+02	2.983833953765297338e+02	2.983753217507141358e+02	2.983676052495522413e+02	2.983602359954718395e+02	2.983531901010872502e+02	2.983464580801617103e+02	2.983400168703886379e+02	2.983338574215665631e+02	2.983279575486290014e+02	2.983223086567952009e+02	2.983168894671508156e+02	2.983116918393926653e+02	2.983066954109067410e+02	2.983018924787213564e+02	2.982972635916335093e+02	2.982928014541073480e+02	2.982884875095566031e+02	2.982843148301560632e+02	2.982802657278912761e+02	2.982763335955846742e+02	2.982725015807640716e+02	2.982687633446316227e+02	2.982651028321886315e+02	2.982615139173801708e+02	2.982579813012425802e+02	2.982544990130407427e+02	2.982510524664712648e+02	2.982476357882675302e+02	2.982442350607037156e+02	2.982408444508618004e+02	2.982374506658439373e+02	2.982340478576745681e+02	2.982306233157374891e+02	2.982271711241219805e+02	2.982236791138632270e+02	2.982201412514247068e+02	2.982165458713377575e+02	2.982128867764425308e+02	2.982091527694990987e+02	2.982053374477742409e+02	2.982014300501391517e+02	2.981974239305893093e+02	2.981933087352488201e+02	2.981890775414422592e+02	2.981847203768998043e+02	2.981802300130539152e+02	2.981755968365884542e+02	2.981708132877066646e+02	2.981658700919916214e+02	2.981607593364792592e+02	2.981554720676017496e+02	2.981499999999999773e+02
2.994428010347137956e+02	2.994509528889857961e+02	2.994517999321407729e+02	2.994465786608419648e+02	2.994363350684848228e+02	2.994219556167462315e+02	2.994041907912097145e+02	2.993836775536918822e+02	2.993609553564867838e+02	2.993364826758829622e+02	2.993106476813770769e+02	2.992837806606850108e+02	2.992561608822123276e+02	2.992280261728248547e+02	2.991995770542046671e+02	2.991709843524848225e+02	2.991423913702668074e+02	2.991139201407677319e+02	2.990856721747111351e+02	2.990577337855467022e+02	2.990301757947660235e+02	2.990030582245805704e+02	2.989764292361257390e+02	2.989503293947806810e+02	2.989247900391000030e+02	2.988998372599766640e+02	2.988754898441918613e+02	2.988517630636825402e+02	2.988286662995133725e+02	2.988062067059244669e+02	2.987843865935560075e+02	2.987632070107459299e+02	2.987426649456705263e+02	2.987227568517568557e+02	2.987034757147209234e+02	2.986848145380120059e+02	2.986667633109166218e+02	2.986493124622927553e+02	2.986324497588196323e+02	2.986161637299537688e+02	2.986004405202438079e+02	2.985852672847634608e+02	2.985706290156161913e+02	2.985565119045984375e+02	2.985429001611892090e+02	2.985297793375283959e+02	2.985171331530486327e+02	2.985049467757758634e+02	2.984932036671097535e+02	2.984818888128021968e+02	2.984709856000891364e+02	2.984604789913495324e+02	2.984503524447403038e+02	2.984405910233962231e+02	2.984311783698471459e+02	2.984220997436297580e+02	2.984133390590207000e+02	2.984048818440476225e+02	2.983967123504215806e+02	2.983888164271222081e+02	2.983811787108320459e+02	2.983737854075105815e+02	2.983666215710999836e+02	2.983596737867757724e+02	2.983529275452019647e+02	2.983463698214401347e+02	2.983399865515664828e+02	2.983337651015318670e+02	2.983276918525084511e+02	2.983217545543124061e+02	2.983159400254205025e+02	2.983102363858891977e+02	2.983046308775706166e+02	2.982991119717826223e+02	2.982936673148539057e+02	2.982882857061221102e+02	2.982829551735457585e+02	2.982776648179285530e+02	2.982724030229522327e+02	2.982671591618427556e+02	2.982619219458038060e+02	2.982566809896533755e+02	2.982514253022696380e+02	2.982461447080381731e+02	2.982408284825575038e+02	2.982354666270462644e+02	2.982300486521988319e+02	2.982245647030066493e+02	2.982190044933016111e+02	2.982133582787490127e+02	2.982076159442700032e+02	2.982017678232649018e+02	2.981958039397615607e+02	2.981897146722292860e+02	2.981834901519619052e+02	2.981771207701426079e+02	2.981705967336359322e+02	2.981639084142655634e+02	2.981570460628581145e+02	2.981499999999999773e+02
2.996520217281814098e+02	2.996604293369274501e+02	2.996613858023281409e+02	2.996561363481700937e+02	2.996457191754542464e+02	2.996310301430744971e+02	2.996128125700145119e+02	2.995917134554864560e+02	2.995682656915449797e+02	2.995429383901733331e+02	2.995161137362355248e+02	2.994881331987868407e+02	2.994592705965063146e+02	2.994297754213279745e+02	2.993998432311157103e+02	2.993696569313665350e+02	2.993393552913028088e+02	2.993090727627223941e+02	2.992789066933759727e+02	2.992489560756973788e+02	2.992192878759161658e+02	2.991899749749556463e+02	2.991610619228637802e+02	2.991326022426853797e+02	2.991046238433730764e+02	2.990771657931759364e+02	2.990502435704237314e+02	2.990238853677656721e+02	2.989980973222864122e+02	2.989728993800906096e+02	2.989482906203639345e+02	2.989242846873695498e+02	2.989008753039883572e+02	2.988780712624060243e+02	2.988558622090391168e+02	2.988342531741028552e+02	2.988132307000262244e+02	2.987927968823448168e+02	2.987729359065845642e+02	2.987536475675693168e+02	2.987349142745049448e+02	2.987167340121486063e+02	2.986990878698900360e+02	2.986819724058299812e+02	2.986653677526272759e+02	2.986492693440400217e+02	2.986336566479051271e+02	2.986185242138704439e+02	2.986038510818947884e+02	2.985896311095750661e+02	2.985758431028544919e+02	2.985624803814058623e+02	2.985495216767151305e+02	2.985369598943290157e+02	2.985247738230700065e+02	2.985129560535368682e+02	2.985014855408458061e+02	2.984903546395436251e+02	2.984795425609287918e+02	2.984690414854581491e+02	2.984588309543566425e+02	2.984489030216516312e+02	2.984392376184060822e+02	2.984298267076839579e+02	2.984206506583313399e+02	2.984117013674429018e+02	2.984029596791613130e+02	2.983944174405716581e+02	2.983860559994830624e+02	2.983778671611173081e+02	2.983698327972774678e+02	2.983619446727092281e+02	2.983541851964502030e+02	2.983465460883225546e+02	2.983390103015904060e+02	2.983315695016874542e+02	2.983242071875909573e+02	2.983169149565915745e+02	2.983096768500226972e+02	2.983024843796393952e+02	2.982953221215219060e+02	2.982881814814402333e+02	2.982810475588883605e+02	2.982739116306665323e+02	2.982667593050960022e+02	2.982595817049499374e+02	2.982523649299556610e+02	2.982450999221424013e+02	2.982377732527553462e+02	2.982303756550664957e+02	2.982228941498115660e+02	2.982153192325132522e+02	2.982076383495166851e+02	2.981998417289050849e+02	2.981919172171477044e+02	2.981838547447442807e+02	2.981756425314187027e+02	2.981672701797036780e+02	2.981587262545197063e+02	2.981499999999999773e+02
2.998481034002899719e+02	2.998567908937433799e+02	2.998579213330889957e+02	2.998527319805895672e+02	2.998422694439401539e+02	2.998274219884579566e+02	2.998089417300251966e+02	2.997874684412752231e+02	2.997635441813164903e+02	2.997376311962275395e+02	2.997101211827701945e+02	2.996813490934359834e+02	2.996515985734937999e+02	2.996211129317880477e+02	2.995900978329981399e+02	2.995587303131737258e+02	2.995271594904051540e+02	2.994955142375301875e+02	2.994639024520103021e+02	2.994324178120173769e+02	2.994011379907983610e+02	2.993701307920049430e+02	2.993394515848734159e+02	2.993091490232626484e+02	2.992792619014715569e+02	2.992498245972520863e+02	2.992208634942502954e+02	2.991924022440901467e+02	2.991644578634395089e+02	2.991370458784388120e+02	2.991101761775153136e+02	2.990838580789871344e+02	2.990580960016673089e+02	2.990328944806381060e+02	2.990082537040872239e+02	2.989841744910733041e+02	2.989606537332990115e+02	2.989376893408187357e+02	2.989152756204347838e+02	2.988934081897766646e+02	2.988720793189074243e+02	2.988512828093526537e+02	2.988310093217631334e+02	2.988112512138143870e+02	2.987919978739925568e+02	2.987732405104817417e+02	2.987549675090401706e+02	2.987371691638063567e+02	2.987198330756132236e+02	2.987029488149025269e+02	2.986865033755460672e+02	2.986704857596392912e+02	2.986548825008584913e+02	2.986396821607229981e+02	2.986248709346466512e+02	2.986104370492467979e+02	2.985963664634982706e+02	2.985826471567845601e+02	2.985692649368920115e+02	2.985562076087105652e+02	2.985434609001947024e+02	2.985310125019020120e+02	2.985188481214760827e+02	2.985069553845423229e+02	2.984953200277255405e+02	2.984839296517940284e+02	2.984727700626964406e+02	2.984618288682476077e+02	2.984510919761554533e+02	2.984405470259646904e+02	2.984301800525354906e+02	2.984199787454051034e+02	2.984099292856755596e+02	2.984000194254050484e+02	2.983902355053639894e+02	2.983805653475307054e+02	2.983709954606742940e+02	2.983615137395030956e+02	2.983521068645298442e+02	2.983427628019009603e+02	2.983334684035011719e+02	2.983242117019692046e+02	2.983149797165016253e+02	2.983057605380467976e+02	2.982965413457642967e+02	2.982873102778788734e+02	2.982780546632500887e+02	2.982687626738585891e+02	2.982594217754379429e+02	2.982500201580581916e+02	2.982405454092714194e+02	2.982309857197487304e+02	2.982213287818889285e+02	2.982115627679617091e+02	2.982016754566253667e+02	2.981916549815242092e+02	2.981814891876607021e+02	2.981711661488902791e+02	2.981606737555915743e+02	2.981499999999999773e+02
3.000258947471424449e+02	3.000348176273411127e+02	3.000360924706153014e+02	3.000309648363848396e+02	3.000204732678960795e+02	3.000055145926150431e+02	2.999868330926448152e+02	2.999650773544312869e+02	2.999407818367020013e+02	2.999144178347976322e+02	2.998863696784528656e+02	2.998569815859168557e+02	2.998265300661344099e+02	2.997952678887036768e+02	2.997633938076334061e+02	2.997310944909168029e+02	2.996985123644280975e+02	2.996657860782966623e+02	2.996330170471551355e+02	2.996003088442421358e+02	2.995677328587311194e+02	2.995353668781365286e+02	2.995032601745026000e+02	2.994714714442986860e+02	2.994400335587274071e+02	2.994089909661293518e+02	2.993783642877841089e+02	2.993481872427331041e+02	2.993184712323894132e+02	2.992892418159469798e+02	2.992605034001324498e+02	2.992322752710386453e+02	2.992045564861316507e+02	2.991773614526552478e+02	2.991506851052304796e+02	2.991245380099885551e+02	2.990989119011450157e+02	2.990738142823689145e+02	2.990492343884408228e+02	2.990251772501036385e+02	2.990016301415170688e+02	2.989785960712863471e+02	2.989560607723443582e+02	2.989340255795439134e+02	2.989124750154300614e+02	2.988914090133750960e+02	2.988708111501664462e+02	2.988506801729230347e+02	2.988309989273157612e+02	2.988117651462612230e+02	2.987929611207742369e+02	2.987745837085665244e+02	2.987566147928994837e+02	2.987390504696364246e+02	2.987218723379525045e+02	2.987050758250354647e+02	2.986886423510601389e+02	2.986725667515663076e+02	2.986568303576826793e+02	2.986414274771932469e+02	2.986263394295768876e+02	2.986115600478820511e+02	2.985970707067159537e+02	2.985828648082620589e+02	2.985689238398947509e+02	2.985552408089836831e+02	2.985417973653135277e+02	2.985285861507156255e+02	2.985155890199363853e+02	2.985027982726061282e+02	2.984901960046187241e+02	2.984777741914888338e+02	2.984655152006786238e+02	2.984534106969985032e+02	2.984414433446434032e+02	2.984296045069546608e+02	2.984178771652100863e+02	2.984062523867816026e+02	2.983947134859600965e+02	2.983832512363098317e+02	2.983718492970048715e+02	2.983604981469929953e+02	2.983491817984752856e+02	2.983378904323477627e+02	2.983266084185714249e+02	2.983153256342554300e+02	2.983040268087453342e+02	2.982927015076413682e+02	2.982813348184812980e+02	2.982699159859493534e+02	2.982584304520518685e+02	2.982468671297584137e+02	2.982352118095661808e+02	2.982234530608271257e+02	2.982115770145704232e+02	2.981995718838035714e+02	2.981874241304180941e+02	2.981751215978009100e+02	2.981626510675908435e+02	2.981499999999999773e+02
3.001971477425965418e+02	3.002063321238463800e+02	3.002077979491810424e+02	3.002027829123815081e+02	3.001923335271518454e+02	3.001773389129293719e+02	3.001585515027090878e+02	3.001366123383549507e+02	3.001120641981110566e+02	3.000853710003471519e+02	3.000569255494587537e+02	3.000270648568878187e+02	2.999960740463173465e+02	2.999641988517298614e+02	2.999316467654019220e+02	2.998985975905121109e+02	2.998652025968308976e+02	2.998315937387928329e+02	2.997978813614441833e+02	2.997641625086171189e+02	2.997305175662582428e+02	2.996970179549367685e+02	2.996637219887949755e+02	2.996306821551625035e+02	2.995979403909350935e+02	2.995655350878035392e+02	2.995334959340981982e+02	2.995018507389001456e+02	2.994706199494741554e+02	2.994398233556325977e+02	2.994094743660658651e+02	2.993795866318142203e+02	2.993501681457830728e+02	2.993212278082674516e+02	2.992927694003973897e+02	2.992647981034153304e+02	2.992373143871070056e+02	2.992103204865953217e+02	2.991838142398391938e+02	2.991577955201183840e+02	2.991322600516255648e+02	2.991072057919025724e+02	2.990826267508444403e+02	2.990585193146348502e+02	2.990348760907280052e+02	2.990116921629789886e+02	2.989889589830905265e+02	2.989666705454047246e+02	2.989448173436959451e+02	2.989233924533168079e+02	2.989023855709435793e+02	2.988817889913266868e+02	2.988615917465535858e+02	2.988417854644569616e+02	2.988223586230793103e+02	2.988033022777769929e+02	2.987846044457999142e+02	2.987662556892537395e+02	2.987482436440128595e+02	2.987305584459273859e+02	2.987131874176443489e+02	2.986961203257527018e+02	2.986793442384727086e+02	2.986628486018028070e+02	2.986466202804410273e+02	2.986306484414173497e+02	2.986149197900259082e+02	2.985994232498854899e+02	2.985841454050779475e+02	2.985690749660744814e+02	2.985541984286902562e+02	2.985395043158338808e+02	2.985249790633035900e+02	2.985106110278566689e+02	2.984963866092824674e+02	2.984822940158491633e+02	2.984683196314909992e+02	2.984544515302669652e+02	2.984406760968941512e+02	2.984269812824450128e+02	2.984133534858473240e+02	2.983997805436482622e+02	2.983862488794845831e+02	2.983727462213539638e+02	2.983592590254353354e+02	2.983457749149293932e+02	2.983322803839773769e+02	2.983187629527641320e+02	2.983052091566459012e+02	2.982916064128463063e+02	2.982779412992624657e+02	2.982642011287246646e+02	2.982503725213063603e+02	2.982364426827637089e+02	2.982223982735249024e+02	2.982082263885774296e+02	2.981939137256575805e+02	2.981794472645078713e+02	2.981648137361322597e+02	2.981499999999999773e+02
3.003536662363877099e+02	3.003630628114984802e+02	3.003646746289832095e+02	3.003597473962992694e+02	3.003493196661024740e+02	3.003342887118236035e+02	3.003153991143457802e+02	3.002933001994524602e+02	3.002685270089282881e+02	3.002415518635089597e+02	3.002127599524608854e+02	3.001824967955141119e+02	3.001510400272260313e+02	3.001186439822752163e+02	3.000855087935329379e+02	3.000518229428454333e+02	3.000177304731179788e+02	2.999833720801427148e+02	2.999488510166334549e+02	2.999142731144326035e+02	2.998797118029293642e+02	2.998452473206596096e+02	2.998109311615615411e+02	2.997768246436364734e+02	2.997429630199348480e+02	2.997093935078271443e+02	2.996761392476847732e+02	2.996432368512487301e+02	2.996107003528585437e+02	2.995785583037222182e+02	2.995468178335074185e+02	2.995155012950406217e+02	2.994846105347936600e+02	2.994541630769096514e+02	2.994241566872759677e+02	2.993946050748450602e+02	2.993655028239608669e+02	2.993368605833573497e+02	2.993086704340585698e+02	2.992809405312388549e+02	2.992536609695482639e+02	2.992268378395316404e+02	2.992004596480730925e+02	2.991745307488279195e+02	2.991490383722321553e+02	2.991239853880605324e+02	2.990993579968335325e+02	2.990751577819357294e+02	2.990513701120709129e+02	2.990279954401945588e+02	2.990050184647747074e+02	2.989824386329843264e+02	2.989602401068227664e+02	2.989384214284957011e+02	2.989169663358665048e+02	2.988958725486568824e+02	2.988751234761819546e+02	2.988547160838911054e+02	2.988346335348543334e+02	2.988148720971976218e+02	2.987954147593293328e+02	2.987762571399827607e+02	2.987573821156807412e+02	2.987387846963601987e+02	2.987204477020610511e+02	2.987023655684628807e+02	2.986845211082380729e+02	2.986669082122667760e+02	2.986495097295140795e+02	2.986323190311969711e+02	2.986153190414236747e+02	2.985985026331607060e+02	2.985818528402111269e+02	2.985653620554652434e+02	2.985490134530863315e+02	2.985327989612205783e+02	2.985167019215135724e+02	2.985007138101959185e+02	2.984848181602666841e+02	2.984690060066578212e+02	2.984532610945973374e+02	2.984375740263879493e+02	2.984219287775966336e+02	2.984063155248572343e+02	2.983907184896356171e+02	2.983751274283717976e+02	2.983595268216419640e+02	2.983439060098953632e+02	2.983282497438761425e+02	2.983125469511792858e+02	2.982967826618102549e+02	2.982809453927799268e+02	2.982650204606723037e+02	2.982489959735129901e+02	2.982328575401903663e+02	2.982165928608670242e+02	2.982001878410529798e+02	2.981836297738835810e+02	2.981669048645846374e+02	2.981499999999999773e+02
