3.000000000000000000e+02	2.091921099441055747e-09
3.010000000000000000e+02	3.948192730084735299e-09
3.020000000000000000e+02	5.959220208192105294e-09
3.030000000000000000e+02	1.440245534311938850e-08
3.040000000000000000e+02	1.912983870409256519e-08
3.050000000000000000e+02	3.307596220478505030e-08
3.060000000000000000e+02	3.708236298300094941e-08
3.070000000000000000e+02	5.523186848512282643e-08
3.080000000000000000e+02	7.456386131252871807e-08
3.090000000000000000e+02	7.938413306603346835e-08
3.100000000000000000e+02	9.914417568132565884e-08
3.110000000000000000e+02	1.605078721489241773e-07
3.120000000000000000e+02	1.799013058364432209e-07
3.130000000000000000e+02	2.058224104524281500e-07
3.140000000000000000e+02	2.284773223023239443e-07
3.150000000000000000e+02	2.589230804558809615e-07
3.160000000000000000e+02	2.336037962359389956e-07
3.170000000000000000e+02	3.227443445022587990e-07
3.180000000000000000e+02	3.288001702872353979e-07
3.190000000000000000e+02	3.800675205550923927e-07
3.200000000000000000e+02	3.775960180872298890e-07
3.210000000000000000e+02	4.555044091291563002e-07
3.220000000000000000e+02	3.999276608253563057e-07
3.230000000000000000e+02	3.772676614323824484e-07
3.240000000000000000e+02	4.825716887790618832e-07
3.250000000000000000e+02	4.819697774525885028e-07
3.260000000000000000e+02	6.485750564070181384e-07
3.270000000000000000e+02	6.667468564453141669e-07
3.280000000000000000e+02	5.790586672265678472e-07
3.290000000000000000e+02	6.860077342954549111e-07
3.300000000000000000e+02	7.542081499985166743e-07
3.310000000000000000e+02	6.345691316612699082e-07
3.320000000000000000e+02	6.788212191646581901e-07
3.330000000000000000e+02	6.597792561110442694e-07
3.340000000000000000e+02	6.295956580459978052e-07
3.350000000000000000e+02	6.963834707966248325e-07
3.360000000000000000e+02	6.167192050494871133e-07
3.370000000000000000e+02	5.495121303257628886e-07
3.380000000000000000e+02	6.322579072097798354e-07
3.390000000000000000e+02	6.688789939234033350e-07
3.400000000000000000e+02	7.174439588257255243e-07
3.410000000000000000e+02	6.680165910975586517e-07
3.420000000000000000e+02	6.873329420064605644e-07
3.430000000000000000e+02	7.167700830546731862e-07
3.440000000000000000e+02	5.771886600836937425e-07
3.450000000000000000e+02	6.273621305063859137e-07
3.460000000000000000e+02	6.469182411658151668e-07
3.470000000000000000e+02	6.623626947485055339e-07
3.480000000000000000e+02	6.307252869948394389e-07
3.490000000000000000e+02	6.117325843587136247e-07
3.500000000000000000e+02	6.860332849844383249e-07
3.510000000000000000e+02	7.090270844334878518e-07
3.520000000000000000e+02	6.576890886968264595e-07
3.530000000000000000e+02	6.525867642963133635e-07
3.540000000000000000e+02	7.491635242995550990e-07
3.550000000000000000e+02	7.467262149152481049e-07
3.560000000000000000e+02	6.667554733630104344e-07
3.570000000000000000e+02	5.419273493998750973e-07
3.580000000000000000e+02	5.023398766875064252e-07
3.590000000000000000e+02	5.396707777743176840e-07
3.600000000000000000e+02	6.765301197144838238e-07
