0.2638	4.1470
0.2652	4.2260
0.2666	4.3090
0.2681	4.3950
0.2695	4.4690
0.2710	4.5730
0.2725	4.6680
0.2740	4.7680
0.2755	4.8500
0.2771	4.9420
0.2786	5.0300
0.2802	5.0920
0.2818	5.1480
0.2834	5.2150
0.2850	5.2640
0.2867	5.2940
0.2883	5.3130
0.2900	5.2890
0.2917	5.2100
0.2935	5.0700
0.2952	4.8880
0.2970	4.7040
0.2988	4.5260
0.3006	4.3520
0.3024	4.1800
0.3043	4.0400
0.3061	3.9230
0.3080	3.7930
0.3100	3.7010
0.3119	3.6210
0.3139	3.5290
0.3159	3.4560
0.3179	3.3880
0.3200	3.3280
0.3220	3.2870
0.3241	3.2320
0.3263	3.1930
0.3284	3.1480
0.3306	3.1070
0.3328	3.0760
0.3351	3.0420
0.3374	3.0110
0.3397	2.9700
0.3420	2.9610
0.3444	2.9420
0.3468	2.9130
0.3493	2.9000
0.3517	2.8900
0.3542	2.8880
0.3568	2.8880
0.3594	2.8840
0.3620	2.8670
0.3647	2.8010
0.3674	2.6610
0.3701	2.4240
0.3729	2.1070
0.3757	1.7570
0.3786	1.4150
0.3815	1.1280
0.3844	0.9050
0.3875	0.7650
0.3905	0.6250
0.3936	0.5310
0.3967	0.4590
0.3999	0.3810
0.4032	0.3200
0.4065	0.2690
0.4099	0.2540
0.4133	0.2210
0.4168	0.1980
0.4203	0.1800
0.4239	0.1620
0.4275	0.1390
0.4312	0.1270
0.4350	0.1170
0.4389	0.1030
0.4428	0.0970
0.4468	0.0900
0.4509	0.0810
0.4550	0.0700
0.4592	0.0620
0.4635	0.0560
0.4679	0.0480
0.4723	0.0460
0.4769	0.0400
0.4815	0.0350
0.4862	0.0330
0.4910	0.0280
0.4959	0.0240
0.5009	0.0230
0.5061	0.0210
0.5113	0.0150
0.5166	0.0110
0.5220	0.0100
0.5276	0.0100
0.5333	0.0090
0.5391	0.0063
0.5450	0.0070
0.5510	0.0080
0.5572	0.0070
0.5636	0.0060
0.5700	0.0050
0.5767	0.0050
0.5835	0.0040
0.5904	0.0040
0.5975	0.0030
0.6048	0.0040
0.6123	0.0020
0.6199	0.0020
0.6278	0.0020
0.6358	0.0020
0.6441	0.0020
0.6525	0.0020
0.6612	0.0020
0.6702	0.0020
0.6794	0.0020
0.6888	0.0020
0.6985	0.0020
0.7085	0.0030
0.7187	0.0030
0.7293	0.0010
0.7402	0.0010
0.7514	0.0020
0.7630	0.0010
0.7749	0.0010
0.7872	0.0050
0.7999	0.0060
0.8130	0.0020
0.8266	0.0000
